transaction_id,investor_id,amfi_code,date,transaction_type,amount,state
TXN008522,INV00384,100018,2025-12-29,SIP,5000.0,Tamil Nadu
TXN008527,INV00385,100017,2025-07-19,SIP,2000.0,Maharashtra
TXN008534,INV00385,100022,2025-08-08,Lumpsum,25000.0,Maharashtra
TXN008528,INV00385,100017,2025-08-14,SIP,2000.0,Maharashtra
TXN008529,INV00385,100017,2025-09-16,SIP,2000.0,Maharashtra
TXN008533,INV00385,100003,2025-09-22,Lumpsum,100000.0,Maharashtra
TXN008530,INV00385,100017,2025-10-18,SIP,2000.0,Maharashtra
TXN008531,INV00385,100017,2025-11-17,SIP,2000.0,Maharashtra
TXN008532,INV00385,100017,2025-12-11,SIP,2000.0,Maharashtra
TXN008535,INV00386,100038,2025-12-01,SIP,2000.0,Kerala
TXN008536,INV00387,100040,2022-12-27,SIP,1000.0,Gujarat
TXN008537,INV00387,100040,2023-03-14,SIP,1000.0,Gujarat
TXN008538,INV00387,100040,2023-04-22,SIP,1000.0,Gujarat
TXN008539,INV00387,100040,2023-05-19,SIP,1000.0,Gujarat
TXN008540,INV00387,100040,2023-06-30,SIP,1000.0,Gujarat
TXN008541,INV00387,100040,2023-07-26,SIP,1000.0,Gujarat
TXN008542,INV00387,100040,2023-09-09,SIP,1000.0,Gujarat
TXN008543,INV00387,100040,2024-01-15,SIP,1000.0,Gujarat
TXN008544,INV00387,100040,2024-02-19,SIP,1000.0,Gujarat
TXN008545,INV00387,100040,2024-04-02,SIP,1000.0,Gujarat
TXN008546,INV00387,100040,2024-05-07,SIP,1000.0,Gujarat
TXN008547,INV00387,100040,2024-08-16,SIP,1000.0,Gujarat
TXN008548,INV00387,100040,2024-09-25,SIP,1000.0,Gujarat
TXN008549,INV00387,100040,2024-12-16,SIP,1000.0,Gujarat
TXN008550,INV00387,100040,2025-01-28,SIP,1000.0,Gujarat
TXN008551,INV00387,100040,2025-03-15,SIP,1000.0,Gujarat
TXN008552,INV00387,100040,2025-04-28,SIP,1000.0,Gujarat
TXN008553,INV00387,100040,2025-06-07,SIP,1000.0,Gujarat
TXN008554,INV00387,100040,2025-07-15,SIP,1000.0,Gujarat
TXN008555,INV00387,100040,2025-08-22,SIP,1000.0,Gujarat
TXN008556,INV00387,100040,2025-10-06,SIP,1000.0,Gujarat
TXN008557,INV00387,100040,2025-12-07,SIP,1000.0,Gujarat
TXN008558,INV00388,100013,2024-01-02,SIP,1000.0,Haryana
TXN008559,INV00388,100013,2024-03-11,SIP,1000.0,Haryana
TXN008560,INV00388,100013,2024-03-31,SIP,1000.0,Haryana
TXN008573,INV00388,100033,2024-04-29,Lumpsum,25000.0,Haryana
TXN008561,INV00388,100013,2024-05-26,SIP,1000.0,Haryana
TXN008562,INV00388,100013,2024-07-09,SIP,1000.0,Haryana
TXN008563,INV00388,100013,2024-08-11,SIP,1000.0,Haryana
TXN008564,INV00388,100013,2024-10-08,SIP,1000.0,Haryana
TXN008565,INV00388,100013,2024-11-16,SIP,1000.0,Haryana
TXN008566,INV00388,100013,2025-02-14,SIP,1000.0,Haryana
TXN008572,INV00388,100009,2025-04-08,Lumpsum,100000.0,Haryana
TXN008567,INV00388,100013,2025-04-14,SIP,1000.0,Haryana
TXN008568,INV00388,100013,2025-05-13,SIP,1000.0,Haryana
TXN008569,INV00388,100013,2025-07-05,SIP,1000.0,Haryana
TXN008570,INV00388,100013,2025-08-13,SIP,1000.0,Haryana
TXN008571,INV00388,100013,2025-09-28,SIP,1000.0,Haryana
TXN008574,INV00389,100038,2023-03-26,SIP,2500.0,Tamil Nadu
TXN008575,INV00389,100038,2023-04-25,SIP,2500.0,Tamil Nadu
TXN008576,INV00389,100038,2023-05-27,SIP,2500.0,Tamil Nadu
TXN008610,INV00389,100029,2023-05-27,Lumpsum,10000.0,Tamil Nadu
TXN008577,INV00389,100038,2023-06-23,SIP,2500.0,Tamil Nadu
TXN008578,INV00389,100038,2023-07-26,SIP,2500.0,Tamil Nadu
TXN008579,INV00389,100038,2023-08-24,SIP,2500.0,Tamil Nadu
TXN008580,INV00389,100038,2023-09-23,SIP,2500.0,Tamil Nadu
TXN008581,INV00389,100038,2023-10-19,SIP,2500.0,Tamil Nadu
TXN008582,INV00389,100038,2023-11-23,SIP,2500.0,Tamil Nadu
TXN008583,INV00389,100038,2023-12-26,SIP,2500.0,Tamil Nadu
TXN008584,INV00389,100038,2024-01-20,SIP,2500.0,Tamil Nadu
TXN008585,INV00389,100038,2024-02-17,SIP,2500.0,Tamil Nadu
TXN008586,INV00389,100038,2024-03-20,SIP,2500.0,Tamil Nadu
TXN008587,INV00389,100038,2024-04-18,SIP,2500.0,Tamil Nadu
TXN008588,INV00389,100038,2024-05-17,SIP,2500.0,Tamil Nadu
TXN008589,INV00389,100038,2024-06-11,SIP,2500.0,Tamil Nadu
TXN008590,INV00389,100038,2024-07-10,SIP,2500.0,Tamil Nadu
TXN008591,INV00389,100038,2024-08-06,SIP,2500.0,Tamil Nadu
TXN008592,INV00389,100038,2024-09-07,SIP,2500.0,Tamil Nadu
TXN008593,INV00389,100038,2024-10-08,SIP,2500.0,Tamil Nadu
TXN008594,INV00389,100038,2024-11-08,SIP,2500.0,Tamil Nadu
TXN008595,INV00389,100038,2024-12-13,SIP,2500.0,Tamil Nadu
TXN008596,INV00389,100038,2025-01-11,SIP,2500.0,Tamil Nadu
TXN008597,INV00389,100038,2025-02-07,SIP,2500.0,Tamil Nadu
TXN008598,INV00389,100038,2025-03-07,SIP,2500.0,Tamil Nadu
TXN008599,INV00389,100038,2025-04-04,SIP,2500.0,Tamil Nadu
TXN008600,INV00389,100038,2025-05-07,SIP,2500.0,Tamil Nadu
TXN008601,INV00389,100038,2025-06-04,SIP,2500.0,Tamil Nadu
TXN008602,INV00389,100038,2025-06-30,SIP,2500.0,Tamil Nadu
TXN008603,INV00389,100038,2025-07-25,SIP,2500.0,Tamil Nadu
TXN008604,INV00389,100038,2025-08-22,SIP,2500.0,Tamil Nadu
TXN008609,INV00389,100017,2025-09-11,Lumpsum,10000.0,Tamil Nadu
TXN008605,INV00389,100038,2025-09-25,SIP,2500.0,Tamil Nadu
TXN008606,INV00389,100038,2025-10-24,SIP,2500.0,Tamil Nadu
TXN008607,INV00389,100038,2025-11-23,SIP,2500.0,Tamil Nadu
TXN008608,INV00389,100038,2025-12-23,SIP,2500.0,Tamil Nadu
TXN008611,INV00390,100023,2023-07-18,SIP,1000.0,Rajasthan
TXN008612,INV00390,100023,2023-08-20,SIP,1000.0,Rajasthan
TXN008613,INV00390,100023,2023-09-22,SIP,1000.0,Rajasthan
TXN008614,INV00390,100023,2023-10-24,SIP,1000.0,Rajasthan
TXN008615,INV00390,100023,2023-11-16,SIP,1000.0,Rajasthan
TXN008616,INV00390,100023,2023-12-18,SIP,1000.0,Rajasthan
TXN008617,INV00390,100023,2024-01-18,SIP,1000.0,Rajasthan
TXN008618,INV00390,100023,2024-02-20,SIP,1000.0,Rajasthan
TXN008619,INV00390,100023,2024-03-17,SIP,1000.0,Rajasthan
TXN008620,INV00390,100023,2024-04-11,SIP,1000.0,Rajasthan
TXN008621,INV00390,100023,2024-05-11,SIP,1000.0,Rajasthan
TXN008622,INV00390,100023,2024-06-08,SIP,1000.0,Rajasthan
TXN008623,INV00390,100023,2024-07-10,SIP,1000.0,Rajasthan
TXN008624,INV00390,100023,2024-08-08,SIP,1000.0,Rajasthan
TXN008625,INV00390,100023,2024-09-08,SIP,1000.0,Rajasthan
TXN008642,INV00390,100023,2024-09-18,Redemption,5000.0,Rajasthan
TXN008626,INV00390,100023,2024-10-06,SIP,1000.0,Rajasthan
TXN008627,INV00390,100023,2024-11-03,SIP,1000.0,Rajasthan
TXN008628,INV00390,100023,2024-12-04,SIP,1000.0,Rajasthan
TXN008629,INV00390,100023,2025-01-05,SIP,1000.0,Rajasthan
TXN008630,INV00390,100023,2025-02-05,SIP,1000.0,Rajasthan
TXN008631,INV00390,100023,2025-03-07,SIP,1000.0,Rajasthan
TXN008632,INV00390,100023,2025-04-06,SIP,1000.0,Rajasthan
TXN008633,INV00390,100023,2025-05-02,SIP,1000.0,Rajasthan
TXN008634,INV00390,100023,2025-06-02,SIP,1000.0,Rajasthan
TXN008635,INV00390,100023,2025-07-04,SIP,1000.0,Rajasthan
TXN008636,INV00390,100023,2025-08-03,SIP,1000.0,Rajasthan
TXN008637,INV00390,100023,2025-09-03,SIP,1000.0,Rajasthan
TXN008638,INV00390,100023,2025-09-29,SIP,1000.0,Rajasthan
TXN008639,INV00390,100023,2025-10-29,SIP,1000.0,Rajasthan
TXN008640,INV00390,100023,2025-12-01,SIP,1000.0,Rajasthan
TXN008641,INV00390,100023,2025-12-29,SIP,1000.0,Rajasthan
TXN008643,INV00391,100022,2025-09-23,SIP,1000.0,Kerala
TXN008644,INV00391,100022,2025-10-29,SIP,1000.0,Kerala
TXN008648,INV00391,100001,2025-11-24,Lumpsum,10000.0,Kerala
TXN008645,INV00391,100022,2025-11-29,SIP,1000.0,Kerala
TXN008646,INV00391,100008,2025-12-15,Lumpsum,10000.0,Kerala
TXN008647,INV00391,100031,2025-12-19,Lumpsum,50000.0,Kerala
TXN008649,INV00392,100033,2023-08-25,SIP,500.0,Telangana
TXN008650,INV00392,100033,2023-09-30,SIP,500.0,Telangana
TXN008651,INV00392,100033,2023-11-05,SIP,500.0,Telangana
TXN008652,INV00392,100033,2023-11-30,SIP,500.0,Telangana
TXN008653,INV00392,100033,2023-12-27,SIP,500.0,Telangana
TXN008654,INV00392,100033,2024-01-24,SIP,500.0,Telangana
TXN008655,INV00392,100033,2024-02-22,SIP,500.0,Telangana
TXN008656,INV00392,100033,2024-03-24,SIP,500.0,Telangana
TXN008657,INV00392,100033,2024-04-21,SIP,500.0,Telangana
TXN008658,INV00392,100033,2024-05-17,SIP,500.0,Telangana
TXN008659,INV00392,100033,2024-06-15,SIP,500.0,Telangana
TXN008660,INV00392,100033,2024-07-13,SIP,500.0,Telangana
TXN008661,INV00392,100033,2024-08-11,SIP,500.0,Telangana
TXN008662,INV00392,100033,2024-09-04,SIP,500.0,Telangana
TXN008663,INV00392,100033,2024-10-06,SIP,500.0,Telangana
TXN008664,INV00392,100033,2024-11-09,SIP,500.0,Telangana
TXN008665,INV00392,100033,2024-12-07,SIP,500.0,Telangana
TXN008666,INV00392,100033,2025-01-08,SIP,500.0,Telangana
TXN008667,INV00392,100033,2025-02-10,SIP,500.0,Telangana
TXN008668,INV00392,100033,2025-03-11,SIP,500.0,Telangana
TXN008669,INV00392,100033,2025-04-11,SIP,500.0,Telangana
TXN008670,INV00392,100033,2025-05-13,SIP,500.0,Telangana
TXN008671,INV00392,100033,2025-06-09,SIP,500.0,Telangana
TXN008672,INV00392,100033,2025-07-07,SIP,500.0,Telangana
TXN008673,INV00392,100033,2025-08-06,SIP,500.0,Telangana
TXN008674,INV00392,100033,2025-09-07,SIP,500.0,Telangana
TXN008675,INV00392,100033,2025-10-06,SIP,500.0,Telangana
TXN008676,INV00392,100033,2025-11-07,SIP,500.0,Telangana
TXN008677,INV00392,100033,2025-12-03,SIP,500.0,Telangana
TXN008678,INV00393,100027,2023-08-26,SIP,1000.0,Punjab
TXN008679,INV00393,100027,2023-11-12,SIP,1000.0,Punjab
TXN008680,INV00393,100027,2023-12-18,SIP,1000.0,Punjab
TXN008681,INV00393,100027,2024-02-04,SIP,1000.0,Punjab
TXN008682,INV00393,100027,2024-03-19,SIP,1000.0,Punjab
TXN008683,INV00393,100027,2024-04-28,SIP,1000.0,Punjab
TXN008695,INV00393,100030,2024-05-05,Lumpsum,50000.0,Punjab
TXN008684,INV00393,100027,2024-06-24,SIP,1000.0,Punjab
TXN008685,INV00393,100027,2024-08-20,SIP,1000.0,Punjab
TXN008686,INV00393,100027,2024-11-06,SIP,1000.0,Punjab
TXN008687,INV00393,100027,2024-12-11,SIP,1000.0,Punjab
TXN008688,INV00393,100027,2025-01-04,SIP,1000.0,Punjab
TXN008696,INV00393,100009,2025-01-27,Lumpsum,25000.0,Punjab
TXN008689,INV00393,100027,2025-02-13,SIP,1000.0,Punjab
TXN008690,INV00393,100027,2025-04-20,SIP,1000.0,Punjab
TXN008691,INV00393,100027,2025-06-12,SIP,1000.0,Punjab
TXN008692,INV00393,100027,2025-07-16,SIP,1000.0,Punjab
TXN008693,INV00393,100027,2025-10-07,SIP,1000.0,Punjab
TXN008697,INV00393,100026,2025-10-27,Lumpsum,50000.0,Punjab
TXN008694,INV00393,100027,2025-11-23,SIP,1000.0,Punjab
TXN008698,INV00394,100010,2022-04-27,SIP,2000.0,West Bengal
TXN008699,INV00394,100010,2022-06-14,SIP,2000.0,West Bengal
TXN008700,INV00394,100010,2022-07-22,SIP,2000.0,West Bengal
TXN008701,INV00394,100010,2022-09-14,SIP,2000.0,West Bengal
TXN008702,INV00394,100010,2022-10-26,SIP,2000.0,West Bengal
TXN008703,INV00394,100010,2022-11-19,SIP,2000.0,West Bengal
TXN008704,INV00394,100010,2023-02-12,SIP,2000.0,West Bengal
TXN008705,INV00394,100010,2023-03-04,SIP,2000.0,West Bengal
TXN008706,INV00394,100010,2023-04-29,SIP,2000.0,West Bengal
TXN008707,INV00394,100010,2023-05-27,SIP,2000.0,West Bengal
TXN008708,INV00394,100010,2023-07-02,SIP,2000.0,West Bengal
TXN008709,INV00394,100010,2023-08-10,SIP,2000.0,West Bengal
TXN008710,INV00394,100010,2023-09-16,SIP,2000.0,West Bengal
TXN008711,INV00394,100010,2023-10-28,SIP,2000.0,West Bengal
TXN008712,INV00394,100010,2023-12-02,SIP,2000.0,West Bengal
TXN008723,INV00394,100027,2024-01-04,Lumpsum,10000.0,West Bengal
TXN008713,INV00394,100010,2024-06-23,SIP,2000.0,West Bengal
TXN008714,INV00394,100010,2024-09-23,SIP,2000.0,West Bengal
TXN008715,INV00394,100010,2024-12-26,SIP,2000.0,West Bengal
TXN008716,INV00394,100010,2025-02-18,SIP,2000.0,West Bengal
TXN008717,INV00394,100010,2025-03-20,SIP,2000.0,West Bengal
TXN008718,INV00394,100010,2025-05-02,SIP,2000.0,West Bengal
TXN008719,INV00394,100010,2025-06-14,SIP,2000.0,West Bengal
TXN008720,INV00394,100010,2025-07-27,SIP,2000.0,West Bengal
TXN008721,INV00394,100010,2025-10-04,SIP,2000.0,West Bengal
TXN008722,INV00394,100010,2025-11-10,SIP,2000.0,West Bengal
TXN008724,INV00395,100027,2022-01-05,SIP,10000.0,Maharashtra
TXN008725,INV00395,100027,2022-02-04,SIP,10000.0,Maharashtra
TXN008726,INV00395,100027,2022-03-05,SIP,10000.0,Maharashtra
TXN008727,INV00395,100027,2022-04-11,SIP,10000.0,Maharashtra
TXN008773,INV00395,100025,2022-04-30,Lumpsum,50000.0,Maharashtra
TXN008728,INV00395,100027,2022-05-11,SIP,10000.0,Maharashtra
TXN008775,INV00395,100013,2022-06-08,Lumpsum,50000.0,Maharashtra
TXN008729,INV00395,100027,2022-06-11,SIP,10000.0,Maharashtra
TXN008730,INV00395,100027,2022-07-12,SIP,10000.0,Maharashtra
TXN008731,INV00395,100027,2022-08-09,SIP,10000.0,Maharashtra
TXN008732,INV00395,100027,2022-09-07,SIP,10000.0,Maharashtra
TXN008733,INV00395,100027,2022-10-06,SIP,10000.0,Maharashtra
TXN008734,INV00395,100027,2022-11-09,SIP,10000.0,Maharashtra
TXN008735,INV00395,100027,2022-12-13,SIP,10000.0,Maharashtra
TXN008736,INV00395,100027,2023-01-10,SIP,10000.0,Maharashtra
TXN008737,INV00395,100027,2023-02-05,SIP,10000.0,Maharashtra
TXN008738,INV00395,100027,2023-03-10,SIP,10000.0,Maharashtra
TXN008739,INV00395,100027,2023-04-05,SIP,10000.0,Maharashtra
TXN008740,INV00395,100027,2023-05-14,SIP,10000.0,Maharashtra
TXN008741,INV00395,100027,2023-06-17,SIP,10000.0,Maharashtra
TXN008742,INV00395,100027,2023-07-15,SIP,10000.0,Maharashtra
TXN008743,INV00395,100027,2023-08-18,SIP,10000.0,Maharashtra
TXN008744,INV00395,100027,2023-09-17,SIP,10000.0,Maharashtra
TXN008745,INV00395,100027,2023-10-18,SIP,10000.0,Maharashtra
TXN008746,INV00395,100027,2023-11-22,SIP,10000.0,Maharashtra
TXN008747,INV00395,100027,2023-12-22,SIP,10000.0,Maharashtra
TXN008748,INV00395,100027,2024-01-22,SIP,10000.0,Maharashtra
TXN008749,INV00395,100027,2024-02-19,SIP,10000.0,Maharashtra
TXN008750,INV00395,100027,2024-03-15,SIP,10000.0,Maharashtra
TXN008751,INV00395,100027,2024-04-18,SIP,10000.0,Maharashtra
TXN008752,INV00395,100027,2024-05-21,SIP,10000.0,Maharashtra
TXN008753,INV00395,100027,2024-06-18,SIP,10000.0,Maharashtra
TXN008754,INV00395,100027,2024-07-14,SIP,10000.0,Maharashtra
TXN008755,INV00395,100027,2024-08-10,SIP,10000.0,Maharashtra
TXN008774,INV00395,100037,2024-08-14,Lumpsum,100000.0,Maharashtra
TXN008756,INV00395,100027,2024-09-07,SIP,10000.0,Maharashtra
TXN008757,INV00395,100027,2024-10-09,SIP,10000.0,Maharashtra
TXN008758,INV00395,100027,2024-11-06,SIP,10000.0,Maharashtra
TXN008759,INV00395,100027,2024-12-03,SIP,10000.0,Maharashtra
TXN008760,INV00395,100027,2024-12-30,SIP,10000.0,Maharashtra
TXN008761,INV00395,100027,2025-01-26,SIP,10000.0,Maharashtra
TXN008762,INV00395,100027,2025-02-26,SIP,10000.0,Maharashtra
TXN008763,INV00395,100027,2025-03-29,SIP,10000.0,Maharashtra
TXN008764,INV00395,100027,2025-05-03,SIP,10000.0,Maharashtra
TXN008765,INV00395,100027,2025-06-02,SIP,10000.0,Maharashtra
TXN008766,INV00395,100027,2025-07-05,SIP,10000.0,Maharashtra
TXN008767,INV00395,100027,2025-08-05,SIP,10000.0,Maharashtra
TXN008768,INV00395,100027,2025-09-07,SIP,10000.0,Maharashtra
TXN008769,INV00395,100027,2025-10-03,SIP,10000.0,Maharashtra
TXN008770,INV00395,100027,2025-11-01,SIP,10000.0,Maharashtra
TXN008771,INV00395,100027,2025-11-23,SIP,10000.0,Maharashtra
TXN008772,INV00395,100027,2025-12-23,SIP,10000.0,Maharashtra
TXN008776,INV00396,100014,2024-03-13,SIP,10000.0,Tamil Nadu
TXN008777,INV00396,100014,2024-04-02,SIP,10000.0,Tamil Nadu
TXN008778,INV00396,100014,2024-05-02,SIP,10000.0,Tamil Nadu
TXN008779,INV00396,100014,2024-06-13,SIP,10000.0,Tamil Nadu
TXN008780,INV00396,100014,2024-07-28,SIP,10000.0,Tamil Nadu
TXN008781,INV00396,100014,2024-08-24,SIP,10000.0,Tamil Nadu
TXN008782,INV00396,100014,2024-10-18,SIP,10000.0,Tamil Nadu
TXN008783,INV00396,100014,2024-11-23,SIP,10000.0,Tamil Nadu
TXN008792,INV00396,100002,2024-11-27,Lumpsum,10000.0,Tamil Nadu
TXN008784,INV00396,100014,2024-12-20,SIP,10000.0,Tamil Nadu
TXN008785,INV00396,100014,2025-01-31,SIP,10000.0,Tamil Nadu
TXN008786,INV00396,100014,2025-04-04,SIP,10000.0,Tamil Nadu
TXN008787,INV00396,100014,2025-06-13,SIP,10000.0,Tamil Nadu
TXN008788,INV00396,100014,2025-07-30,SIP,10000.0,Tamil Nadu
TXN008789,INV00396,100014,2025-08-25,SIP,10000.0,Tamil Nadu
TXN008790,INV00396,100014,2025-10-11,SIP,10000.0,Tamil Nadu
TXN008791,INV00396,100014,2025-11-22,SIP,10000.0,Tamil Nadu
TXN008793,INV00397,100020,2022-09-19,SIP,500.0,Maharashtra
TXN008794,INV00397,100020,2022-10-24,SIP,500.0,Maharashtra
TXN008795,INV00397,100020,2022-11-23,SIP,500.0,Maharashtra
TXN008796,INV00397,100020,2022-12-20,SIP,500.0,Maharashtra
TXN008797,INV00397,100020,2023-01-30,SIP,500.0,Maharashtra
TXN008798,INV00397,100020,2023-02-25,SIP,500.0,Maharashtra
TXN008799,INV00397,100020,2023-04-02,SIP,500.0,Maharashtra
TXN008800,INV00397,100013,2024-11-27,Lumpsum,25000.0,Maharashtra
TXN008801,INV00398,100011,2025-07-20,SIP,5000.0,Karnataka
TXN008802,INV00398,100011,2025-08-11,SIP,5000.0,Karnataka
TXN008803,INV00398,100011,2025-09-15,SIP,5000.0,Karnataka
TXN008804,INV00398,100011,2025-10-09,SIP,5000.0,Karnataka
TXN008805,INV00398,100011,2025-11-08,SIP,5000.0,Karnataka
TXN008806,INV00398,100011,2025-12-08,SIP,5000.0,Karnataka
TXN008807,INV00398,100004,2025-12-13,Lumpsum,100000.0,Karnataka
TXN008808,INV00399,100039,2024-07-24,SIP,2000.0,Kerala
TXN008809,INV00399,100039,2024-08-23,SIP,2000.0,Kerala
TXN008810,INV00399,100039,2024-09-24,SIP,2000.0,Kerala
TXN008811,INV00399,100039,2024-10-28,SIP,2000.0,Kerala
TXN008826,INV00399,100017,2024-10-28,Lumpsum,100000.0,Kerala
TXN008812,INV00399,100039,2024-11-25,SIP,2000.0,Kerala
TXN008813,INV00399,100039,2024-12-27,SIP,2000.0,Kerala
TXN008814,INV00399,100039,2025-02-01,SIP,2000.0,Kerala
TXN008827,INV00399,100039,2025-02-24,Redemption,15000.0,Kerala
TXN008815,INV00399,100039,2025-03-01,SIP,2000.0,Kerala
TXN008816,INV00399,100039,2025-03-30,SIP,2000.0,Kerala
TXN008817,INV00399,100039,2025-04-30,SIP,2000.0,Kerala
TXN008818,INV00399,100039,2025-05-31,SIP,2000.0,Kerala
TXN008819,INV00399,100039,2025-06-27,SIP,2000.0,Kerala
TXN008820,INV00399,100039,2025-07-25,SIP,2000.0,Kerala
TXN008821,INV00399,100039,2025-08-25,SIP,2000.0,Kerala
TXN008822,INV00399,100039,2025-09-18,SIP,2000.0,Kerala
TXN008823,INV00399,100039,2025-10-15,SIP,2000.0,Kerala
TXN008824,INV00399,100039,2025-11-13,SIP,2000.0,Kerala
TXN008825,INV00399,100039,2025-12-15,SIP,2000.0,Kerala
TXN008828,INV00400,100036,2022-02-05,SIP,500.0,Rajasthan
TXN008829,INV00400,100036,2022-04-09,SIP,500.0,Rajasthan
TXN008830,INV00400,100036,2022-05-12,SIP,500.0,Rajasthan
TXN008831,INV00400,100036,2022-06-12,SIP,500.0,Rajasthan
TXN008832,INV00400,100036,2022-07-13,SIP,500.0,Rajasthan
TXN008833,INV00400,100036,2022-08-19,SIP,500.0,Rajasthan
TXN008834,INV00400,100036,2022-09-10,SIP,500.0,Rajasthan
TXN008835,INV00400,100036,2022-10-06,SIP,500.0,Rajasthan
TXN008836,INV00400,100036,2022-11-13,SIP,500.0,Rajasthan
TXN008837,INV00400,100036,2022-12-12,SIP,500.0,Rajasthan
TXN008838,INV00400,100036,2023-01-05,SIP,500.0,Rajasthan
TXN008839,INV00400,100036,2023-02-05,SIP,500.0,Rajasthan
TXN008840,INV00400,100036,2023-03-06,SIP,500.0,Rajasthan
TXN008841,INV00400,100036,2023-04-03,SIP,500.0,Rajasthan
TXN008842,INV00400,100036,2023-05-07,SIP,500.0,Rajasthan
TXN008843,INV00400,100036,2023-06-07,SIP,500.0,Rajasthan
TXN008844,INV00400,100036,2023-07-09,SIP,500.0,Rajasthan
TXN008845,INV00400,100036,2023-08-08,SIP,500.0,Rajasthan
TXN008846,INV00400,100036,2023-10-02,SIP,500.0,Rajasthan
TXN008847,INV00400,100036,2023-10-22,SIP,500.0,Rajasthan
TXN008848,INV00400,100036,2023-11-16,SIP,500.0,Rajasthan
TXN008849,INV00400,100036,2023-12-20,SIP,500.0,Rajasthan
TXN008870,INV00400,100017,2024-01-14,Lumpsum,10000.0,Rajasthan
TXN008850,INV00400,100036,2024-01-17,SIP,500.0,Rajasthan
TXN008851,INV00400,100036,2024-03-24,SIP,500.0,Rajasthan
TXN008852,INV00400,100036,2024-04-25,SIP,500.0,Rajasthan
TXN008853,INV00400,100036,2024-05-31,SIP,500.0,Rajasthan
TXN008854,INV00400,100036,2024-07-05,SIP,500.0,Rajasthan
TXN008855,INV00400,100036,2024-08-31,SIP,500.0,Rajasthan
TXN008856,INV00400,100036,2024-09-25,SIP,500.0,Rajasthan
TXN008857,INV00400,100036,2024-10-29,SIP,500.0,Rajasthan
TXN008858,INV00400,100036,2024-12-03,SIP,500.0,Rajasthan
TXN008859,INV00400,100036,2025-01-12,SIP,500.0,Rajasthan
TXN008871,INV00400,100022,2025-01-12,Lumpsum,100000.0,Rajasthan
TXN008860,INV00400,100036,2025-02-23,SIP,500.0,Rajasthan
TXN008861,INV00400,100036,2025-03-21,SIP,500.0,Rajasthan
TXN008862,INV00400,100036,2025-04-23,SIP,500.0,Rajasthan
TXN008863,INV00400,100036,2025-07-01,SIP,500.0,Rajasthan
TXN008864,INV00400,100036,2025-07-25,SIP,500.0,Rajasthan
TXN008865,INV00400,100036,2025-08-20,SIP,500.0,Rajasthan
TXN008866,INV00400,100036,2025-09-21,SIP,500.0,Rajasthan
TXN008867,INV00400,100036,2025-10-24,SIP,500.0,Rajasthan
TXN008868,INV00400,100036,2025-11-26,SIP,500.0,Rajasthan
TXN008869,INV00400,100036,2025-12-18,SIP,500.0,Rajasthan
TXN008872,INV00401,100023,2023-05-17,SIP,2000.0,Gujarat
TXN008873,INV00401,100023,2023-06-13,SIP,2000.0,Gujarat
TXN008874,INV00401,100023,2023-07-12,SIP,2000.0,Gujarat
TXN008875,INV00401,100023,2023-08-14,SIP,2000.0,Gujarat
TXN008876,INV00401,100023,2023-09-16,SIP,2000.0,Gujarat
TXN008877,INV00401,100023,2023-10-21,SIP,2000.0,Gujarat
TXN008878,INV00401,100023,2023-11-18,SIP,2000.0,Gujarat
TXN008879,INV00401,100023,2023-12-21,SIP,2000.0,Gujarat
TXN008880,INV00401,100023,2024-01-16,SIP,2000.0,Gujarat
TXN008881,INV00401,100023,2024-02-15,SIP,2000.0,Gujarat
TXN008882,INV00401,100023,2024-03-16,SIP,2000.0,Gujarat
TXN008883,INV00401,100023,2024-04-17,SIP,2000.0,Gujarat
TXN008884,INV00401,100023,2024-05-14,SIP,2000.0,Gujarat
TXN008885,INV00401,100023,2024-06-08,SIP,2000.0,Gujarat
TXN008886,INV00401,100023,2024-07-11,SIP,2000.0,Gujarat
TXN008887,INV00401,100023,2024-08-13,SIP,2000.0,Gujarat
TXN008888,INV00401,100023,2024-09-11,SIP,2000.0,Gujarat
TXN008889,INV00401,100023,2024-10-08,SIP,2000.0,Gujarat
TXN008890,INV00401,100023,2024-11-04,SIP,2000.0,Gujarat
TXN008891,INV00401,100023,2024-12-07,SIP,2000.0,Gujarat
TXN008892,INV00401,100023,2025-01-06,SIP,2000.0,Gujarat
TXN008893,INV00401,100023,2025-02-03,SIP,2000.0,Gujarat
TXN008894,INV00401,100023,2025-03-07,SIP,2000.0,Gujarat
TXN008895,INV00401,100023,2025-04-02,SIP,2000.0,Gujarat
TXN008896,INV00401,100023,2025-05-01,SIP,2000.0,Gujarat
TXN008897,INV00401,100023,2025-05-28,SIP,2000.0,Gujarat
TXN008898,INV00401,100023,2025-06-27,SIP,2000.0,Gujarat
TXN008899,INV00401,100023,2025-07-31,SIP,2000.0,Gujarat
TXN008900,INV00401,100023,2025-09-04,SIP,2000.0,Gujarat
TXN008901,INV00401,100023,2025-09-30,SIP,2000.0,Gujarat
TXN008902,INV00401,100023,2025-10-30,SIP,2000.0,Gujarat
TXN008903,INV00401,100023,2025-11-29,SIP,2000.0,Gujarat
TXN008904,INV00401,100023,2025-12-26,SIP,2000.0,Gujarat
TXN008905,INV00402,100027,2025-07-10,SIP,2000.0,Telangana
TXN008906,INV00402,100027,2025-08-06,SIP,2000.0,Telangana
TXN008907,INV00402,100027,2025-09-29,SIP,2000.0,Telangana
